"s_info_compname"	"s_info_windcode"	"s_info_name"	"id"
"大众交通(集团)股份有限公司"	"600611.SH"	"大众交通"	"380"
"老凤祥股份有限公司"	"600612.SH"	"老凤祥"	"381"
"上海神奇制药投资管理股份有限公司"	"600613.SH"	"神奇制药"	"382"
"上海金枫酒业股份有限公司"	"600616.SH"	"金枫酒业"	"383"
"上海九百股份有限公司"	"600838.SH"	"上海九百"	"384"
"上海新动力汽车科技股份有限公司"	"600841.SH"	"动力新科"	"385"
"上工申贝(集团)股份有限公司"	"600843.SH"	"上工申贝"	"386"
"上海宝信软件股份有限公司"	"600845.SH"	"宝信软件"	"387"
"上海临港控股股份有限公司"	"600848.SH"	"上海临港"	"388"
"中电科数字技术股份有限公司"	"600850.SH"	"电科数字"	"389"
"龙建路桥股份有限公司"	"600853.SH"	"龙建股份"	"390"
"江苏春兰制冷设备股份有限公司"	"600854.SH"	"春兰股份"	"391"
"北京航天长峰股份有限公司"	"600855.SH"	"航天长峰"	"392"
"哈尔滨哈投投资股份有限公司"	"600864.SH"	"哈投股份"	"393"
"百大集团股份有限公司"	"600865.SH"	"百大集团"	"394"
"通化东宝药业股份有限公司"	"600867.SH"	"通化东宝"	"395"
"广东梅雁吉祥水电股份有限公司"	"600868.SH"	"梅雁吉祥"	"396"
"远东智慧能源股份有限公司"	"600869.SH"	"远东股份"	"397"
"中炬高新技术实业(集团)股份有限公司"	"600872.SH"	"中炬高新"	"398"
"天津创业环保集团股份有限公司"	"600874.SH"	"创业环保"	"399"
"东方电气股份有限公司"	"600875.SH"	"东方电气"	"400"
"宁波杉杉股份有限公司"	"600884.SH"	"杉杉股份"	"401"
"宏发科技股份有限公司"	"600885.SH"	"宏发股份"	"402"
"新疆众和股份有限公司"	"600888.SH"	"新疆众和"	"403"
"上海张江高科技园区开发股份有限公司"	"600895.SH"	"张江高科"	"404"
"元翔(厦门)国际航空港股份有限公司"	"600897.SH"	"厦门空港"	"405"
"中国长江电力股份有限公司"	"600900.SH"	"长江电力"	"406"
"株洲冶炼集团股份有限公司"	"600961.SH"	"株冶集团"	"407"
"山东博汇纸业股份有限公司"	"600966.SH"	"博汇纸业"	"408"
"中国中材国际工程股份有限公司"	"600970.SH"	"中材国际"	"409"
"安徽恒源煤电股份有限公司"	"600971.SH"	"恒源煤电"	"410"
"宝胜科技创新股份有限公司"	"600973.SH"	"宝胜股份"	"411"
"湖南新五丰股份有限公司"	"600975.SH"	"新五丰"	"412"
"健民药业集团股份有限公司"	"600976.SH"	"健民集团"	"413"
"四川广安爱众股份有限公司"	"600979.SH"	"广安爱众"	"414"
"江苏汇鸿国际集团股份有限公司"	"600981.SH"	"汇鸿集团"	"415"
"惠而浦(中国)股份有限公司"	"600983.SH"	"惠而浦"	"416"
"四创电子股份有限公司"	"600990.SH"	"四创电子"	"417"
"广汽长丰汽车有限公司"	"600991.SH"	"广汽长丰(退市)"	"418"
"贵州钢绳股份有限公司"	"600992.SH"	"贵绳股份"	"419"
"马应龙药业集团股份有限公司"	"600993.SH"	"马应龙"	"420"
"开滦能源化工股份有限公司"	"600997.SH"	"开滦股份"	"421"
"晋能控股山西煤业股份有限公司"	"601001.SH"	"晋控煤业"	"422"
"柳州钢铁股份有限公司"	"601003.SH"	"柳钢股份"	"423"
"大秦铁路股份有限公司"	"601006.SH"	"大秦铁路"	"424"
"江苏连云港港口股份有限公司"	"601008.SH"	"连云港"	"425"
"中国神华能源股份有限公司"	"601088.SH"	"中国神华"	"426"
"太平洋证券股份有限公司"	"601099.SH"	"太平洋"	"427"
"中国国际航空股份有限公司"	"601111.SH"	"中国国航"	"428"
"西部矿业股份有限公司"	"601168.SH"	"西部矿业"	"429"
"广深铁路股份有限公司"	"601333.SH"	"广深铁路"	"430"
"中国工商银行股份有限公司"	"601398.SH"	"工商银行"	"431"
"北京北辰实业股份有限公司"	"601588.SH"	"北辰实业"	"432"
"中国太平洋保险(集团)股份有限公司"	"601601.SH"	"中国太保"	"433"
"中国人寿保险股份有限公司"	"601628.SH"	"中国人寿"	"434"
"山西潞安环保能源开发股份有限公司"	"601699.SH"	"潞安环能"	"435"
"中国中车股份有限公司"	"601766.SH"	"中国中车"	"436"
"中海油田服务股份有限公司"	"601808.SH"	"中海油服"	"437"
"中国中煤能源股份有限公司"	"601898.SH"	"中煤能源"	"438"
"紫金矿业集团股份有限公司"	"601899.SH"	"紫金矿业"	"439"
"金堆城钼业股份有限公司"	"601958.SH"	"金钼股份"	"440"
"中国银行股份有限公司"	"601988.SH"	"中国银行"	"441"
"大唐国际发电股份有限公司"	"601991.SH"	"大唐发电"	"442"
"中信银行股份有限公司"	"601998.SH"	"中信银行"	"443"
"北方联合出版传媒(集团)股份有限公司"	"601999.SH"	"出版传媒"	"444"
"上海浦东发展银行股份有限公司"	"600000.SH"	"浦发银行"	"445"
"东北高速公路股份有限公司"	"600003.SH"	"ST东北高(退市)"	"446"
"东风汽车股份有限公司"	"600006.SH"	"东风汽车"	"447"
"北京首创生态环保集团股份有限公司"	"600008.SH"	"首创环保"	"448"
"上海国际机场股份有限公司"	"600009.SH"	"上海机场"	"449"
"内蒙古包钢钢联股份有限公司"	"600010.SH"	"包钢股份"	"450"
"华能国际电力股份有限公司"	"600011.SH"	"华能国际"	"451"
"上海国际港务(集团)股份有限公司"	"600018.SH"	"上港集团"	"452"
"宝山钢铁股份有限公司"	"600019.SH"	"宝钢股份"	"453"
"中国南玻集团股份有限公司"	"000012.SZ"	"南玻A"	"454"
"沙河实业股份有限公司"	"000014.SZ"	"沙河股份"	"455"
"深圳中华自行车(集团)股份有限公司"	"000017.SZ"	"深中华A"	"456"
"深圳长城开发科技股份有限公司"	"000021.SZ"	"深科技"	"457"
"招商局地产控股股份有限公司"	"000024.SZ"	"招商地产(退市)"	"458"
"深圳市特力(集团)股份有限公司"	"000025.SZ"	"特力A"	"459"
"深圳能源集团股份有限公司"	"000027.SZ"	"深圳能源"	"460"
"深圳经济特区房地产(集团)股份有限公司"	"000029.SZ"	"深深房A"	"461"
"深圳市桑达实业股份有限公司"	"000032.SZ"	"深桑达A"	"462"
"中国天楹股份有限公司"	"000035.SZ"	"中国天楹"	"463"
"华联控股股份有限公司"	"000036.SZ"	"华联控股"	"464"
"深圳大通实业股份有限公司"	"000038.SZ"	"*ST大通"	"465"
"中国国际海运集装箱(集团)股份有限公司"	"000039.SZ"	"中集集团"	"466"
"北京华联商厦股份有限公司"	"000882.SZ"	"华联股份"	"467"
"湖北能源集团股份有限公司"	"000883.SZ"	"湖北能源"	"468"
"海南高速公路股份有限公司"	"000886.SZ"	"海南高速"	"469"
"安徽中鼎密封件股份有限公司"	"000887.SZ"	"中鼎股份"	"470"
"峨眉山旅游股份有限公司"	"000888.SZ"	"峨眉山A"	"471"
"鞍钢股份有限公司"	"000898.SZ"	"鞍钢股份"	"472"
"江西赣能股份有限公司"	"000899.SZ"	"赣能股份"	"473"
"现代投资股份有限公司"	"000900.SZ"	"现代投资"	"474"
"航天科技控股集团股份有限公司"	"000901.SZ"	"航天科技"	"475"
"昆明云内动力股份有限公司"	"000903.SZ"	"云内动力"	"476"
"深圳市皇庭国际企业股份有限公司"	"000056.SZ"	"皇庭国际"	"477"
"深圳赛格股份有限公司"	"000058.SZ"	"深赛格"	"478"
"深圳市农产品集团股份有限公司"	"000061.SZ"	"农产品"	"479"
"深圳华强实业股份有限公司"	"000062.SZ"	"深圳华强"	"480"
"中兴通讯股份有限公司"	"000063.SZ"	"中兴通讯"	"481"
"北方国际合作股份有限公司"	"000065.SZ"	"北方国际"	"482"
"深圳市特发信息股份有限公司"	"000070.SZ"	"特发信息"	"483"
"深圳市海王生物工程股份有限公司"	"000078.SZ"	"海王生物"	"484"
"深圳市盐田港股份有限公司"	"000088.SZ"	"盐田港"	"485"
"深圳市天健(集团)股份有限公司"	"000090.SZ"	"天健集团"	"486"
"深圳市广聚能源股份有限公司"	"000096.SZ"	"广聚能源"	"487"
"TCL科技集团股份有限公司"	"000100.SZ"	"TCL科技"	"488"
"中联重科股份有限公司"	"000157.SZ"	"中联重科"	"489"
"新疆国际实业股份有限公司"	"000159.SZ"	"国际实业"	"490"
"潍柴动力股份有限公司"	"000338.SZ"	"潍柴动力"	"491"
"许继电气股份有限公司"	"000400.SZ"	"许继电气"	"492"
"唐山冀东水泥股份有限公司"	"000401.SZ"	"冀东水泥"	"493"
"浙江英特集团股份有限公司"	"000411.SZ"	"英特集团"	"494"
"民生控股股份有限公司"	"000416.SZ"	"民生控股"	"495"
"合肥百货大楼集团股份有限公司"	"000417.SZ"	"合肥百货"	"496"
"吉林化纤股份有限公司"	"000420.SZ"	"吉林化纤"	"497"
"湖南景峰医药股份有限公司"	"000908.SZ"	"景峰医药"	"498"
"广西柳工机械股份有限公司"	"000528.SZ"	"柳工"	"499"
"冰山冷热科技股份有限公司"	"000530.SZ"	"冰山冷热"	"500"
"广州恒运企业集团股份有限公司"	"000531.SZ"	"穗恒运A"	"501"
"华映科技(集团)股份有限公司"	"000536.SZ"	"华映科技"	"502"
"天津广宇发展股份有限公司"	"000537.SZ"	"广宇发展"	"503"
"广东电力发展股份有限公司"	"000539.SZ"	"粤电力A"	"504"
"佛山电器照明股份有限公司"	"000541.SZ"	"佛山照明"	"505"
"安徽省皖能股份有限公司"	"000543.SZ"	"皖能电力"	"506"
"桂林旅游股份有限公司"	"000978.SZ"	"桂林旅游"	"507"
"山西焦煤能源集团股份有限公司"	"000983.SZ"	"山西焦煤"	"508"
"大庆华科股份有限公司"	"000985.SZ"	"大庆华科"	"509"
"九芝堂股份有限公司"	"000989.SZ"	"九芝堂"	"510"
"新大陆数字技术股份有限公司"	"000997.SZ"	"新大陆"	"511"
"浙江新和成股份有限公司"	"002001.SZ"	"新和成"	"512"
"鸿达兴业股份有限公司"	"002002.SZ"	"鸿达兴业"	"513"
"华邦生命健康股份有限公司"	"002004.SZ"	"华邦健康"	"514"
"浙江精功科技股份有限公司"	"002006.SZ"	"精功科技"	"515"
"华兰生物工程股份有限公司"	"002007.SZ"	"华兰生物"	"516"
"天奇自动化工程股份有限公司"	"002009.SZ"	"天奇股份"	"517"
"中航工业机电系统股份有限公司"	"002013.SZ"	"中航机电"	"518"
"广东世荣兆业股份有限公司"	"002016.SZ"	"世荣兆业"	"519"
"东信和平科技股份有限公司"	"002017.SZ"	"东信和平"	"520"
"浙江京新药业股份有限公司"	"002020.SZ"	"京新药业"	"521"
"上海科华生物工程股份有限公司"	"002022.SZ"	"*ST科华"	"522"
"四川海特高新技术股份有限公司"	"002023.SZ"	"海特高新"	"523"
"贵州航天电器股份有限公司"	"002025.SZ"	"航天电器"	"524"
"思源电气股份有限公司"	"002028.SZ"	"思源电气"	"525"
"福建七匹狼实业股份有限公司"	"002029.SZ"	"七匹狼"	"526"
"哈尔滨九洲集团股份有限公司"	"300040.SZ"	"九洲集团"	"527"
"北京科锐配电自动化股份有限公司"	"002350.SZ"	"北京科锐"	"528"
"广东新宝电器股份有限公司"	"002705.SZ"	"新宝股份"	"529"
"山西同德化工股份有限公司"	"002360.SZ"	"同德化工"	"530"
"武汉光迅科技股份有限公司"	"002281.SZ"	"光迅科技"	"531"
"皇氏集团股份有限公司"	"002329.SZ"	"皇氏集团"	"532"
"广东精艺金属股份有限公司"	"002295.SZ"	"精艺股份"	"533"
"广东超华科技股份有限公司"	"002288.SZ"	"超华科技"	"534"
"金浦钛业股份有限公司"	"000545.SZ"	"金浦钛业"	"535"
"金圆环保股份有限公司"	"000546.SZ"	"金圆股份"	"536"
"航天工业发展股份有限公司"	"000547.SZ"	"航天发展"	"537"
"江铃汽车股份有限公司"	"000550.SZ"	"江铃汽车"	"538"
"创元科技股份有限公司"	"000551.SZ"	"创元科技"	"539"
"中国石化山东泰山石油股份有限公司"	"000554.SZ"	"泰山石油"	"540"
"陕西烽火电子股份有限公司"	"000561.SZ"	"烽火电子"	"541"
"重庆三峡油漆股份有限公司"	"000565.SZ"	"渝三峡A"	"542"
"海南海药股份有限公司"	"000566.SZ"	"海南海药"	"543"
"海南海德资本管理股份有限公司"	"000567.SZ"	"海德股份"	"544"
"泸州老窖股份有限公司"	"000568.SZ"	"泸州老窖"	"545"
"常柴股份有限公司"	"000570.SZ"	"苏常柴A"	"546"
"广州达安基因股份有限公司"	"002030.SZ"	"达安基因"	"547"
"华帝股份有限公司"	"002035.SZ"	"华帝股份"	"548"
"贵州黔源电力股份有限公司"	"002039.SZ"	"黔源电力"	"549"
"南京港股份有限公司"	"002040.SZ"	"南京港"	"550"
"德华兔宝宝装饰新材股份有限公司"	"002043.SZ"	"兔宝宝"	"551"
"国光电器股份有限公司"	"002045.SZ"	"国光电器"	"552"
"国机精工股份有限公司"	"002046.SZ"	"国机精工"	"553"
"深圳市宝鹰建设控股集团股份有限公司"	"002047.SZ"	"宝鹰股份"	"554"
"中工国际工程股份有限公司"	"002051.SZ"	"中工国际"	"555"
"深圳市同洲电子股份有限公司"	"002052.SZ"	"*ST同洲"	"556"
"广东德美精细化工集团股份有限公司"	"002054.SZ"	"德美化工"	"557"
"深圳市得润电子股份有限公司"	"002055.SZ"	"得润电子"	"558"
"山东华特达因健康股份有限公司"	"000915.SZ"	"华特达因"	"559"
"嘉凯城集团股份有限公司"	"000918.SZ"	"嘉凯城"	"560"
"金陵药业股份有限公司"	"000919.SZ"	"金陵药业"	"561"
"沃顿科技股份有限公司"	"000920.SZ"	"沃顿科技"	"562"
"河钢资源股份有限公司"	"000923.SZ"	"河钢资源"	"563"
"湖北福星科技股份有限公司"	"000926.SZ"	"福星股份"	"564"
"中钢国际工程技术股份有限公司"	"000928.SZ"	"中钢国际"	"565"
"北京中关村科技发展(控股)股份有限公司"	"000931.SZ"	"中关村"	"566"
"江苏华西村股份有限公司"	"000936.SZ"	"华西股份"	"567"
"冀中能源股份有限公司"	"000937.SZ"	"冀中能源"	"568"
"中国重汽集团济南卡车股份有限公司"	"000951.SZ"	"中国重汽"	"569"
"欣龙控股(集团)股份有限公司"	"000955.SZ"	"欣龙控股"	"570"
"中国石化中原油气高新股份有限公司"	"000956.SZ"	"中原油气(退市)"	"571"
"中通客车股份有限公司"	"000957.SZ"	"中通客车"	"572"
"国家电投集团产融控股股份有限公司"	"000958.SZ"	"电投产融"	"573"
"云南锡业股份有限公司"	"000960.SZ"	"锡业股份"	"574"
"江苏中南建设集团股份有限公司"	"000961.SZ"	"中南建设"	"575"
"华东医药股份有限公司"	"000963.SZ"	"华东医药"	"576"
"安泰科技股份有限公司"	"000969.SZ"	"安泰科技"	"577"
"北京中科三环高技术股份有限公司"	"000970.SZ"	"中科三环"	"578"
"浪潮电子信息产业股份有限公司"	"000977.SZ"	"浪潮信息"	"579"
"内蒙古兴业矿业股份有限公司"	"000426.SZ"	"兴业矿业"	"580"
"华天酒店集团股份有限公司"	"000428.SZ"	"华天酒店"	"581"
"广东省高速公路发展股份有限公司"	"000429.SZ"	"粤高速A"	"582"
"张家界旅游集团股份有限公司"	"000430.SZ"	"张家界"	"583"
"山东晨鸣纸业集团股份有限公司"	"000488.SZ"	"晨鸣纸业"	"584"
"武商集团股份有限公司"	"000501.SZ"	"武商集团"	"585"
"华塑控股股份有限公司"	"000509.SZ"	"*ST华塑"	"586"
"重庆渝开发股份有限公司"	"000514.SZ"	"渝开发"	"587"
"攀钢集团重庆钛业有限公司"	"000515.SZ"	"攀渝钛业(退市)"	"588"
"长航凤凰股份有限公司"	"000520.SZ"	"长航凤凰"	"589"
"广州市浪奇实业股份有限公司"	"000523.SZ"	"广州浪奇"	"590"
"广州岭南集团控股股份有限公司"	"000524.SZ"	"岭南控股"	"591"
"广东美的电器股份有限公司"	"000527.SZ"	"美的电器(退市)"	"592"
"深圳拓邦股份有限公司"	"002139.SZ"	"拓邦股份"	"593"
"宁波银行股份有限公司"	"002142.SZ"	"宁波银行"	"594"
"宏达高科控股股份有限公司"	"002144.SZ"	"宏达高科"	"595"
"中核华原钛白股份有限公司"	"002145.SZ"	"中核钛白"	"596"
"荣盛房地产发展股份有限公司"	"002146.SZ"	"荣盛发展"	"597"
"西部金属材料股份有限公司"	"002149.SZ"	"西部材料"	"598"
"北京北斗星通导航技术股份有限公司"	"002151.SZ"	"北斗星通"	"599"
"广州广电运通金融电子股份有限公司"	"002152.SZ"	"广电运通"	"600"
"湖南黄金股份有限公司"	"002155.SZ"	"湖南黄金"	"601"
"南方黑芝麻集团股份有限公司"	"000716.SZ"	"黑芝麻"	"602"
"山西美锦能源股份有限公司"	"000723.SZ"	"美锦能源"	"603"
"冠捷电子科技股份有限公司"	"000727.SZ"	"冠捷科技"	"604"
"国元证券股份有限公司"	"000728.SZ"	"国元证券"	"605"
"北京燕京啤酒股份有限公司"	"000729.SZ"	"燕京啤酒"	"606"
"泰禾集团股份有限公司"	"000732.SZ"	"ST泰禾"	"607"
"中国振华(集团)科技股份有限公司"	"000733.SZ"	"振华科技"	"608"
"罗牛山股份有限公司"	"000735.SZ"	"罗牛山"	"609"
"普洛药业股份有限公司"	"000739.SZ"	"普洛药业"	"610"
"葫芦岛锌业股份有限公司"	"000751.SZ"	"锌业股份"	"611"
"福建漳州发展股份有限公司"	"000753.SZ"	"漳州发展"	"612"
"四川浩物机电股份有限公司"	"000757.SZ"	"浩物股份"	"613"
"中百控股集团股份有限公司"	"000759.SZ"	"中百集团"	"614"
"西藏矿业发展股份有限公司"	"000762.SZ"	"西藏矿业"	"615"
"晋能控股山西电力股份有限公司"	"000767.SZ"	"晋控电力"	"616"
"中航西安飞机工业集团股份有限公司"	"000768.SZ"	"中航西飞"	"617"
"中核苏阀科技实业股份有限公司"	"000777.SZ"	"中核科技"	"618"
"广东新会美达锦纶股份有限公司"	"000782.SZ"	"美达股份"	"619"
"北大医药股份有限公司"	"000788.SZ"	"北大医药"	"620"
"甘肃电投能源发展股份有限公司"	"000791.SZ"	"甘肃电投"	"621"
"江西正邦科技股份有限公司"	"002157.SZ"	"正邦科技"	"622"
"上海汉钟精机股份有限公司"	"002158.SZ"	"汉钟精机"	"623"
